player_A,player_B,matches,A_wins,B_wins,last_match_date,last5_sequence,A_wins_last5
111153,134868,2,0,2,2024-05-20,0 0,0
126128,207989,1,1,0,2023-10-30,1,1
111797,122330,1,0,1,2023-10-30,0,0
122298,126205,1,1,0,2023-10-30,1,1
126203,127157,1,0,1,2023-10-30,0,0
127157,208029,1,0,1,2023-10-30,0,0
105732,209070,1,1,0,2023-11-06,1,1
122298,209414,1,0,1,2023-11-06,0,0
124116,126964,1,1,0,2023-11-06,1,1
104527,126523,1,1,0,2023-11-06,1,1
200247,200303,1,0,1,2023-11-06,0,0
106005,123921,1,1,0,2023-11-06,1,1
134457,200514,1,0,1,2023-11-06,0,0
106288,207686,1,0,1,2023-11-06,0,0
105916,209279,1,1,0,2023-11-06,1,1
127157,200218,1,0,1,2023-11-06,0,0
105870,106296,1,0,1,2023-11-06,0,0
200436,206681,1,0,1,2023-11-06,0,0
133297,208004,1,0,1,2023-11-06,0,0
126129,144817,1,1,0,2023-11-06,1,1
106233,200188,1,1,0,2023-11-06,1,1
126845,208014,1,1,0,2023-11-06,1,1
106218,132283,1,0,1,2023-11-06,0,0
106220,117356,1,0,1,2023-11-06,0,0
200384,209406,1,0,1,2023-11-06,0,0
109739,207733,1,0,1,2023-11-06,0,0
104926,205734,1,1,0,2023-11-06,1,1
105732,133835,1,1,0,2023-11-06,1,1
200303,202104,1,1,0,2023-11-06,1,1
200218,207686,1,0,1,2023-11-06,0,0
105138,206681,2,1,1,2024-01-01,0 1,1
106296,208004,1,0,1,2023-11-06,0,0
105526,126129,1,1,0,2023-11-06,1,1
106233,200005,1,0,1,2023-11-06,0,0
117356,126845,1,1,0,2023-11-06,1,1
132283,209406,1,1,0,2023-11-06,1,1
104926,122330,1,1,0,2023-11-06,1,1
105732,209414,1,1,0,2023-11-06,1,1
105916,200303,1,0,1,2023-11-06,0,0
111575,207686,2,1,1,2024-05-06,0 1,1
105526,206681,1,1,0,2023-11-06,1,1
200005,208004,1,1,0,2023-11-06,1,1
117356,207733,1,0,1,2023-11-06,0,0
104926,132283,1,1,0,2023-11-06,1,1
105173,200303,1,1,0,2023-11-06,1,1
105732,207686,1,0,1,2023-11-06,0,0
105526,207733,1,0,1,2023-11-06,0,0
105173,207733,1,1,0,2023-11-06,1,1
200005,207686,1,1,0,2023-11-06,1,1
126094,207989,2,1,1,2024-04-22,0 1,1
209098,209406,1,1,0,2023-11-27,1,1
209406,210506,1,1,0,2023-11-27,1,1
209098,210506,1,1,0,2023-11-27,1,1
209406,209414,1,0,1,2023-11-27,0,0
209098,209414,1,1,0,2023-11-27,1,1
209414,210506,1,1,0,2023-11-27,1,1
207925,208134,1,0,1,2023-11-27,0,0
208134,208502,1,0,1,2023-11-27,0,0
207925,208502,1,1,0,2023-11-27,1,1
208134,209950,1,0,1,2023-11-27,0,0
207925,209950,1,0,1,2023-11-27,0,0
208502,209098,1,0,1,2023-11-27,0,0
209414,209950,1,0,1,2023-11-27,0,0
209098,209950,1,1,0,2023-11-27,1,1
104925,111190,1,1,0,2024-01-01,1,1
104925,208103,1,1,0,2024-01-01,1,1
111190,208103,1,1,0,2024-01-01,1,1
111454,127157,1,0,1,2024-01-01,0,0
132686,200303,1,0,1,2024-01-01,0,0
106423,208014,1,0,1,2024-01-01,0,0
207518,208597,1,1,0,2024-01-01,1,1
144869,207830,1,0,1,2024-01-01,0,0
200005,210506,1,1,0,2024-01-01,1,1
111442,126846,2,2,0,2024-01-15,1 1,2
105731,111797,1,0,1,2024-01-01,0,0
111456,124116,1,0,1,2024-01-01,0,0
111513,209992,1,0,1,2024-01-01,0,0
111797,208852,1,1,0,2024-01-01,1,1
127760,202104,1,1,0,2024-01-01,1,1
122298,208278,1,1,0,2024-01-01,1,1
105916,208286,1,0,1,2024-01-01,0,0
106121,200175,1,0,1,2024-01-01,0,0
105731,126774,1,0,1,2024-01-01,0,0
127339,209950,1,0,1,2024-01-01,0,0
105870,200624,1,1,0,2024-01-01,1,1
126964,144817,1,0,1,2024-01-01,0,0
105902,200670,1,1,0,2024-01-01,1,1
106281,106398,1,1,0,2024-01-01,1,1
128034,205734,1,1,0,2024-01-01,1,1
207686,209414,1,1,0,2024-01-01,1,1
126845,208029,1,0,1,2024-01-01,0,0
200303,207518,1,1,0,2024-01-01,1,1
207830,208014,1,0,1,2024-01-01,0,0
111442,200005,1,1,0,2024-01-01,1,1
105526,124116,1,0,1,2024-01-01,0,0
104745,106186,1,1,0,2024-01-01,1,1
122298,209992,1,0,1,2024-01-01,0,0
127760,208286,1,0,1,2024-01-01,0,0
144817,209950,1,0,1,2024-01-01,0,0
106281,126094,1,0,1,2024-01-01,0,0
207686,208029,2,1,1,2024-02-12,0 1,1
200303,200325,1,0,1,2024-01-01,0,0
105777,208014,1,1,0,2024-01-01,1,1
105138,124116,1,0,1,2024-01-01,0,0
126128,208286,1,1,0,2024-01-01,1,1
126094,209950,1,1,0,2024-01-01,1,1
105902,208029,1,0,1,2024-01-01,0,0
124116,200325,1,0,1,2024-01-01,0,0
126094,209992,1,1,0,2024-01-01,1,1
126128,208029,2,0,2,2024-02-12,0 0,0
126523,208286,1,0,1,2024-01-08,0,0
126214,127339,1,1,0,2024-01-08,1,1
105583,106423,1,1,0,2024-01-08,1,1
111153,122298,2,0,2,2024-04-22,0 0,0
200443,208103,1,0,1,2024-01-08,0,0
106218,127157,1,0,1,2024-01-08,0,0
132686,210506,1,1,0,2024-01-08,1,1
106331,126239,1,1,0,2024-01-08,1,1
144869,207686,1,0,1,2024-01-08,0,0
126845,208485,1,1,0,2024-01-08,1,1
122330,210317,1,1,0,2024-01-08,1,1
105554,208014,1,1,0,2024-01-08,1,1
111442,207680,1,1,0,2024-01-08,1,1
124116,133430,1,1,0,2024-01-08,1,1
105138,106148,1,0,1,2024-01-08,0,0
111456,200175,1,0,1,2024-01-08,0,0
104792,206681,1,0,1,2024-01-08,0,0
106109,205734,1,1,0,2024-01-08,1,1
122298,126214,1,0,1,2024-01-08,0,0
105583,208103,1,0,1,2024-01-08,0,0
127157,200000,1,1,0,2024-01-08,1,1
132686,209950,2,0,2,2024-03-04,0 0,0
106331,207686,1,1,0,2024-01-08,1,1
106121,126845,1,1,0,2024-01-08,1,1
124186,202103,1,1,0,2024-01-08,1,1
111442,207518,1,0,1,2024-01-08,0,0
106148,124116,1,1,0,2024-01-08,1,1
206681,210097,1,0,1,2024-01-08,0,0
111815,126214,1,0,1,2024-01-08,0,0
111797,208103,1,0,1,2024-01-08,0,0
106331,200624,1,0,1,2024-01-08,0,0
106121,124186,1,1,0,2024-01-08,1,1
106148,210097,1,0,1,2024-01-08,0,0
126214,209950,1,1,0,2024-01-08,1,1
106121,126214,1,0,1,2024-01-08,0,0
207733,208103,1,0,1,2024-01-08,0,0
104925,209976,1,1,0,2024-01-15,1,1
117360,200615,1,0,1,2024-01-15,0,0
144719,207686,1,1,0,2024-01-15,1,1
106331,106426,1,1,0,2024-01-15,1,1
105138,210097,1,0,1,2024-01-15,0,0
126203,207680,1,1,0,2024-01-15,1,1
106148,200384,1,0,1,2024-01-15,0,0
105227,206681,1,0,1,2024-01-15,0,0
202103,208013,1,1,0,2024-01-15,1,1
126127,207518,1,0,1,2024-01-15,0,0
105902,209414,1,0,1,2024-01-15,0,0
126774,200267,1,1,0,2024-01-15,1,1
122298,206173,2,0,2,2024-02-12,0 0,0
106398,207411,1,0,1,2024-01-15,0,0
106432,126207,1,0,1,2024-01-15,0,0
207830,208278,1,1,0,2024-01-15,1,1
126214,206499,1,0,1,2024-01-15,0,0
111575,127157,1,1,0,2024-01-15,1,1
200443,208286,1,0,1,2024-01-15,0,0
126239,200303,1,0,1,2024-01-15,0,0
111797,207925,2,0,2,2024-04-22,0 0,0
200240,200624,1,0,1,2024-01-15,0,0
111460,144750,1,1,0,2024-01-15,1,1
106121,111153,1,0,1,2024-01-15,0,0
126094,205734,1,1,0,2024-01-15,1,1
111513,209070,1,0,1,2024-01-15,0,0
106210,209950,1,0,1,2024-01-15,0,0
126128,134868,1,0,1,2024-01-15,0,0
105948,111190,1,0,1,2024-01-15,0,0
133430,210150,1,0,1,2024-01-15,0,0
117357,128034,1,0,1,2024-01-15,0,0
106423,124116,1,1,0,2024-01-15,1,1
124186,126409,2,1,1,2024-03-04,0 1,1
200325,200516,1,1,0,2024-01-15,1,1
106421,209279,1,1,0,2024-01-15,1,1
126952,127760,1,0,1,2024-01-15,0,0
210317,210506,1,0,1,2024-01-15,0,0
126523,208103,1,0,1,2024-01-15,0,0
105583,206748,1,0,1,2024-01-15,0,0
126845,200218,1,1,0,2024-01-15,1,1
106218,207733,1,0,1,2024-01-15,0,0
133297,200175,1,0,1,2024-01-15,0,0
105526,208014,1,1,0,2024-01-15,1,1
111576,122330,1,1,0,2024-01-15,1,1
104792,144869,1,0,1,2024-01-15,0,0
105173,144719,1,1,0,2024-01-15,1,1
106331,210097,1,0,1,2024-01-15,0,0
126203,200384,1,1,0,2024-01-15,1,1
202103,206681,2,1,1,2024-04-22,0 1,1
207518,209414,1,0,1,2024-01-15,0,0
206173,207411,1,1,0,2024-01-15,1,1
111575,206499,1,1,0,2024-01-15,1,1
200282,208286,1,1,0,2024-01-15,1,1
200303,207925,2,1,1,2024-04-01,0 1,1
111460,200624,1,0,1,2024-01-15,0,0
111153,126094,1,0,1,2024-01-15,0,0
208029,209070,1,0,1,2024-01-15,0,0
111190,200005,2,0,2,2024-04-08,0 0,0
128034,210150,1,1,0,2024-01-15,1,1
105777,106423,1,1,0,2024-01-15,1,1
132686,200221,1,1,0,2024-01-15,1,1
126409,200000,1,0,1,2024-01-15,0,0
100644,127760,1,1,0,2024-01-15,1,1
208103,210506,1,0,1,2024-01-15,0,0
111815,206748,1,1,0,2024-01-15,1,1
111576,209992,1,0,1,2024-01-15,0,0
126203,206681,1,1,0,2024-01-15,1,1
126774,209414,1,1,0,2024-01-15,1,1
111575,207830,1,1,0,2024-01-15,1,1
200282,207925,1,1,0,2024-01-15,1,1
134868,209070,1,0,1,2024-01-15,0,0
105777,132686,1,0,1,2024-01-15,0,0
100644,210506,1,1,0,2024-01-15,1,1
207989,209992,1,1,0,2024-01-15,1,1
128034,209070,1,1,0,2024-01-15,1,1
106421,132686,1,1,0,2024-01-15,1,1
133430,200384,2,1,1,2024-02-05,1 0,1
106296,200259,1,1,0,2024-01-29,1,1
207494,207686,1,0,1,2024-01-29,0,0
109739,209070,1,0,1,2024-01-29,0,0
106298,208004,1,0,1,2024-01-29,0,0
104792,207925,1,0,1,2024-01-29,0,0
106005,126523,1,1,0,2024-01-29,1,1
105938,124186,1,0,1,2024-01-29,0,0
111581,126127,1,1,0,2024-01-29,1,1
104755,208010,1,0,1,2024-01-29,0,0
106296,207686,1,0,1,2024-01-29,0,0
200000,209070,1,1,0,2024-01-29,1,1
105332,208004,1,0,1,2024-01-29,0,0
106005,207925,1,0,1,2024-01-29,0,0
106432,124079,1,1,0,2024-01-29,1,1
111581,124186,1,1,0,2024-01-29,1,1
208010,208029,1,0,1,2024-01-29,0,0
122330,207686,1,1,0,2024-01-29,1,1
200000,208004,1,1,0,2024-01-29,1,1
106432,207925,1,1,0,2024-01-29,1,1
111581,208029,2,0,2,2024-02-26,0 0,0
106432,208029,1,1,0,2024-01-29,1,1
106005,106121,1,0,1,2024-02-05,0,0
106198,205734,1,1,0,2024-02-05,1,1
208014,210319,1,1,0,2024-02-05,1,1
126239,202195,1,1,0,2024-02-05,1,1
144870,207680,1,0,1,2024-02-05,0,0
202058,207681,1,1,0,2024-02-05,1,1
111581,207182,1,1,0,2024-02-05,1,1
144642,209260,1,0,1,2024-02-05,0,0
105430,106045,1,0,1,2024-02-05,0,0
111190,206748,1,1,0,2024-02-05,1,1
106043,208882,1,0,1,2024-02-05,0,0
111442,208117,1,1,0,2024-02-05,1,1
111460,200000,1,0,1,2024-02-05,0,0
106296,200221,1,0,1,2024-02-05,0,0
105902,208260,1,1,0,2024-02-05,1,1
200325,209414,1,1,0,2024-02-05,1,1
106283,126845,1,0,1,2024-02-05,0,0
109739,207518,1,0,1,2024-02-05,0,0
106148,208363,1,1,0,2024-02-05,1,1
106218,134457,1,1,0,2024-02-05,1,1
104918,207830,2,0,2,2024-03-18,0 0,0
105487,207678,1,1,0,2024-02-05,1,1
105815,210506,1,0,1,2024-02-05,0,0
136440,208014,1,1,0,2024-02-05,1,1
202058,207680,1,0,1,2024-02-05,0,0
124116,209260,1,0,1,2024-02-05,0,0
111581,210097,1,0,1,2024-02-05,0,0
111190,200000,1,1,0,2024-02-05,1,1
105870,208882,1,1,0,2024-02-05,1,1
105902,111153,1,1,0,2024-02-05,1,1
200005,200384,1,1,0,2024-02-05,1,1
207518,207830,1,0,1,2024-02-05,0,0
106218,126845,2,1,1,2024-04-22,1 0,1
126207,210506,1,1,0,2024-02-05,1,1
105777,126239,1,1,0,2024-02-05,1,1
202104,207680,2,2,0,2024-02-19,1 1,2
126205,136440,2,2,0,2024-05-06,1 1,2
111190,111575,1,0,1,2024-02-05,0,0
105870,209260,1,0,1,2024-02-05,0,0
105948,144869,1,1,0,2024-02-05,1,1
128034,207830,1,1,0,2024-02-05,1,1
105487,105948,1,1,0,2024-02-05,1,1
105487,209260,2,0,2,2024-02-26,0 0,0
126094,200267,1,1,0,2024-02-12,1,1
105948,124116,1,1,0,2024-02-12,1,1
105430,209992,1,1,0,2024-02-12,1,1
208363,209260,3,1,2,2024-05-06,0 1 0,1
105676,209976,1,1,0,2024-02-12,1,1
106121,207925,1,0,1,2024-02-12,0,0
126523,202104,1,0,1,2024-02-12,0,0
127157,207680,1,0,1,2024-02-12,0,0
111190,207686,1,0,1,2024-02-12,0,0
106423,210506,1,0,1,2024-02-12,0,0
105870,126214,2,0,2,2024-05-06,0 0,0
105916,206681,1,1,0,2024-02-12,1,1
134457,206499,1,1,0,2024-02-12,1,1
105777,132283,1,1,0,2024-02-12,1,1
105554,111442,1,0,1,2024-02-12,0,0
200175,200516,1,0,1,2024-02-12,0,0
105526,200221,1,1,0,2024-02-12,1,1
106005,126846,1,1,0,2024-02-12,1,1
104527,106398,1,1,0,2024-02-12,1,1
134868,207518,1,1,0,2024-02-12,1,1
106218,207182,1,1,0,2024-02-12,1,1
128034,208103,1,1,0,2024-02-12,1,1
106415,208286,1,0,1,2024-02-12,0,0
105683,207411,1,1,0,2024-02-12,1,1
131934,205734,1,1,0,2024-02-12,1,1
106281,208014,1,0,1,2024-02-12,0,0
122669,200116,1,0,1,2024-02-12,0,0
132686,209113,1,1,0,2024-02-12,1,1
105430,126207,1,0,1,2024-02-12,0,0
207925,208260,1,1,0,2024-02-12,1,1
126205,210506,2,2,0,2024-03-04,1 1,2
202103,207680,1,0,1,2024-02-12,0,0
111442,134457,1,1,0,2024-02-12,1,1
105583,126214,1,1,0,2024-02-12,1,1
105526,200325,1,0,1,2024-02-12,0,0
106005,200516,1,0,1,2024-02-12,0,0
208014,208286,1,1,0,2024-02-12,1,1
111513,131934,1,0,1,2024-02-12,0,0
126203,132686,1,1,0,2024-02-12,1,1
200116,207989,1,0,1,2024-02-12,0,0
126207,207925,1,1,0,2024-02-12,1,1
105777,207686,1,1,0,2024-02-12,1,1
105583,207680,1,0,1,2024-02-12,0,0
106218,200516,1,1,0,2024-02-12,1,1
105683,206173,1,0,1,2024-02-12,0,0
126203,208014,1,1,0,2024-02-12,1,1
131934,207989,1,0,1,2024-02-12,0,0
111797,207680,1,0,1,2024-02-12,0,0
126846,210202,1,1,0,2024-02-19,1,1
144642,208361,1,1,0,2024-02-19,1,1
200240,206681,1,0,1,2024-02-19,0,0
200587,206499,1,0,1,2024-02-19,0,0
126214,205734,1,0,1,2024-02-19,0,0
200325,206748,1,1,0,2024-02-19,1,1
200175,208014,1,0,1,2024-02-19,0,0
124116,144719,1,0,1,2024-02-19,0,0
106121,106218,1,0,1,2024-02-19,0,0
105948,208363,1,0,1,2024-02-19,0,0
200615,209406,1,1,0,2024-02-19,1,1
126845,208286,1,1,0,2024-02-19,1,1
209950,211663,1,0,1,2024-02-19,0,0
109739,126409,1,0,1,2024-02-19,0,0
111442,124014,1,1,0,2024-02-19,1,1
111513,126523,1,1,0,2024-02-19,1,1
111190,207518,1,1,0,2024-02-19,1,1
106043,207182,1,0,1,2024-02-19,0,0
105583,123755,1,1,0,2024-02-19,1,1
104792,122298,1,1,0,2024-02-19,1,1
106005,210506,1,0,1,2024-02-19,0,0
202103,207681,1,1,0,2024-02-19,1,1
200221,210150,2,1,1,2024-02-26,0 1,1
104527,207680,1,0,1,2024-02-19,0,0
106423,207733,2,1,1,2024-04-22,1 0,1
106398,200335,1,0,1,2024-02-19,0,0
104755,207686,1,1,0,2024-02-19,1,1
106415,207925,2,1,1,2024-03-18,1 0,1
111815,144642,1,1,0,2024-02-19,1,1
126774,126846,1,1,0,2024-02-19,1,1
111575,206681,1,1,0,2024-02-19,1,1
144719,205734,1,0,1,2024-02-19,0,0
206499,208014,1,1,0,2024-02-19,1,1
105870,208363,1,0,1,2024-02-19,0,0
106426,211663,1,0,1,2024-02-19,0,0
126409,200615,1,0,1,2024-02-19,0,0
126845,132686,1,0,1,2024-02-19,0,0
104792,111190,1,1,0,2024-02-19,1,1
111442,207182,1,1,0,2024-02-19,1,1
200282,210506,1,0,1,2024-02-19,0,0
104918,210150,1,0,1,2024-02-19,0,0
106329,200335,1,1,0,2024-02-19,1,1
111815,205734,1,1,0,2024-02-19,1,1
126774,206499,1,1,0,2024-02-19,1,1
208363,211663,1,1,0,2024-02-19,1,1
132686,134770,1,0,1,2024-02-19,0,0
111442,210506,1,1,0,2024-02-19,1,1
126094,210150,1,0,1,2024-02-19,0,0
111815,208363,1,0,1,2024-02-19,0,0
104792,210150,1,0,1,2024-02-19,0,0
202104,208363,1,1,0,2024-02-19,1,1
111575,210150,1,1,0,2024-02-19,1,1
207518,209070,1,0,1,2024-02-26,0,0
122669,207681,1,1,0,2024-02-26,1,1
200303,200624,1,0,1,2024-02-26,0,0
136440,209279,1,1,0,2024-02-26,1,1
126207,126845,1,1,0,2024-02-26,1,1
111575,209414,1,1,0,2024-02-26,1,1
126203,208286,1,0,1,2024-02-26,0,0
105916,208103,1,0,1,2024-02-26,0,0
205734,208882,1,1,0,2024-02-26,1,1
105554,210097,1,0,1,2024-02-26,0,0
134868,209406,1,1,0,2024-02-26,1,1
124079,208859,1,1,0,2024-02-26,1,1
105583,210202,1,1,0,2024-02-26,1,1
122330,207830,1,1,0,2024-02-26,1,1
106398,207680,1,0,1,2024-02-26,0,0
200000,207925,1,0,1,2024-02-26,0,0
106331,109739,1,1,0,2024-02-26,1,1
106426,144642,1,0,1,2024-02-26,0,0
124014,124116,1,0,1,2024-02-26,0,0
200221,206681,1,1,0,2024-02-26,1,1
106432,210150,1,0,1,2024-02-26,0,0
202058,211663,1,1,0,2024-02-26,1,1
106415,132686,1,1,0,2024-02-26,1,1
111576,132283,2,0,2,2024-04-01,0 0,0
206499,208029,1,0,1,2024-02-26,0,0
126207,136440,2,0,2,2024-05-06,0 0,0
205734,209950,1,0,1,2024-02-26,0,0
208286,210097,1,0,1,2024-02-26,0,0
124079,207680,1,1,0,2024-02-26,1,1
207678,209260,1,0,1,2024-02-26,0,0
126774,207925,1,1,0,2024-02-26,1,1
126214,144642,1,1,0,2024-02-26,1,1
124116,200282,1,0,1,2024-02-26,0,0
144895,202058,1,1,0,2024-02-26,1,1
106415,207733,1,0,1,2024-02-26,0,0
105948,111797,1,0,1,2024-02-26,0,0
144719,202104,1,0,1,2024-02-26,0,0
136440,208029,1,0,1,2024-02-26,0,0
124079,209950,1,1,0,2024-02-26,1,1
122330,208103,1,1,0,2024-02-26,1,1
126214,209260,1,1,0,2024-02-26,1,1
126214,144895,1,1,0,2024-02-26,1,1
122330,200005,1,0,1,2024-02-26,0,0
208286,209414,1,1,0,2024-03-04,1,1
106005,106045,1,1,0,2024-03-04,1,1
200514,206681,1,0,1,2024-03-04,0,0
200670,205734,1,0,1,2024-03-04,0,0
106121,123755,1,1,0,2024-03-04,1,1
111442,209992,1,0,1,2024-03-04,0,0
106331,207733,1,1,0,2024-03-04,1,1
106218,106423,1,0,1,2024-03-04,0,0
106432,124116,1,1,0,2024-03-04,1,1
136440,207686,1,0,1,2024-03-04,0,0
111805,210150,1,0,1,2024-03-04,0,0
106298,127157,1,1,0,2024-03-04,1,1
105683,111576,1,1,0,2024-03-04,1,1
122298,133430,1,0,1,2024-03-04,0,0
126214,200303,1,1,0,2024-03-04,1,1
106148,207925,1,1,0,2024-03-04,1,1
127760,134457,1,1,0,2024-03-04,1,1
200516,210319,1,1,0,2024-03-04,1,1
144719,210506,1,0,1,2024-03-04,0,0
111190,206499,1,1,0,2024-03-04,1,1
126846,208278,1,1,0,2024-03-04,1,1
106005,200000,1,0,1,2024-03-04,0,0
111797,206681,1,0,1,2024-03-04,0,0
111575,205734,1,0,1,2024-03-04,0,0
122330,209992,1,1,0,2024-03-04,1,1
105870,134868,1,0,1,2024-03-04,0,0
202103,207686,1,1,0,2024-03-04,1,1
210097,210150,1,1,0,2024-03-04,1,1
105683,208029,1,0,1,2024-03-04,0,0
133430,207518,1,0,1,2024-03-04,0,0
105777,124186,1,1,0,2024-03-04,1,1
105173,207830,1,1,0,2024-03-04,1,1
127760,134770,1,0,1,2024-03-04,0,0
200005,200516,1,1,0,2024-03-04,1,1
111190,208134,1,0,1,2024-03-04,0,0
104925,126846,1,1,0,2024-03-04,1,1
205734,206681,1,0,1,2024-03-04,0,0
105526,206173,2,0,2,2024-04-08,0 0,0
202103,210097,1,0,1,2024-03-04,0,0
104925,208134,1,0,1,2024-03-04,0,0
126205,208134,1,1,0,2024-03-04,1,1
206173,208103,1,1,0,2024-03-04,1,1
106398,131934,1,0,1,2024-03-18,0,0
127760,210506,1,0,1,2024-03-18,0,0
106331,200240,1,1,0,2024-03-18,1,1
102093,111190,1,1,0,2024-03-18,1,1
133430,209260,2,1,1,2024-05-06,1 0,1
207830,210464,1,1,0,2024-03-18,1,1
105916,126845,1,1,0,2024-03-18,1,1
106218,136440,1,0,1,2024-03-18,0,0
122298,208014,1,1,0,2024-03-18,1,1
132686,205734,1,0,1,2024-03-18,0,0
106121,207733,1,0,1,2024-03-18,0,0
200175,209992,1,0,1,2024-03-18,0,0
200303,209414,1,0,1,2024-03-18,0,0
206499,206681,1,0,1,2024-03-18,0,0
200615,207680,1,1,0,2024-03-18,1,1
127157,208004,1,1,0,2024-03-18,1,1
124186,126952,1,0,1,2024-03-18,0,0
111513,209409,1,1,0,2024-03-18,1,1
105453,124116,1,0,1,2024-03-18,0,0
200000,200443,1,1,0,2024-03-18,1,1
123755,207686,1,0,1,2024-03-18,0,0
105138,207182,1,1,0,2024-03-18,1,1
105870,200325,1,1,0,2024-03-18,1,1
126214,206909,1,1,0,2024-03-18,1,1
144719,212021,1,0,1,2024-03-18,0,0
106043,126128,1,0,1,2024-03-18,0,0
131934,206173,1,0,1,2024-03-18,0,0
134868,210506,1,1,0,2024-03-18,1,1
106331,126207,1,1,0,2024-03-18,1,1
102093,126205,1,1,0,2024-03-18,1,1
122330,208286,1,0,1,2024-03-18,0,0
126094,207830,1,0,1,2024-03-18,0,0
111815,207925,1,1,0,2024-03-18,1,1
136440,202104,1,1,0,2024-03-18,1,1
126203,205734,1,0,1,2024-03-18,0,0
111797,207733,1,1,0,2024-03-18,1,1
200221,209992,2,2,0,2024-04-22,1 1,2
134770,209414,1,1,0,2024-03-18,1,1
206681,208029,1,1,0,2024-03-18,1,1
200615,208103,1,1,0,2024-03-18,1,1
124116,202103,1,0,1,2024-03-18,0,0
105554,111153,1,0,1,2024-03-18,0,0
105777,126214,1,1,0,2024-03-18,1,1
210097,212021,1,1,0,2024-03-18,1,1
106148,207989,1,0,1,2024-03-18,0,0
102093,106331,1,0,1,2024-03-18,0,0
136440,200005,2,2,0,2024-05-20,1 1,2
111797,205734,1,1,0,2024-03-18,1,1
200615,206681,1,0,1,2024-03-18,0,0
105777,105870,1,1,0,2024-03-18,1,1
207830,208286,1,1,0,2024-03-18,1,1
206173,207830,1,1,0,2024-03-18,1,1
100644,206681,1,1,0,2024-03-18,1,1
106045,209260,1,0,1,2024-04-01,0,0
124186,126846,1,0,1,2024-04-01,0,0
123828,211663,1,1,0,2024-04-01,1,1
106310,200670,1,0,1,2024-04-01,0,0
122554,210262,1,1,0,2024-04-01,1,1
106218,133430,1,1,0,2024-04-01,1,1
144826,208363,1,0,1,2024-04-01,0,0
136440,208010,1,0,1,2024-04-01,0,0
105902,133835,1,1,0,2024-04-01,1,1
111576,144895,1,1,0,2024-04-01,1,1
106298,132686,1,0,1,2024-04-01,0,0
106423,206499,1,0,1,2024-04-01,0,0
144719,209414,1,1,0,2024-04-01,1,1
106426,200514,1,1,0,2024-04-01,1,1
111442,200059,1,1,0,2024-04-01,1,1
126610,207686,1,1,0,2024-04-01,1,1
105311,209950,1,0,1,2024-04-01,0,0
126845,210506,1,1,0,2024-04-01,1,1
134457,207680,1,1,0,2024-04-01,1,1
111581,122669,1,1,0,2024-04-01,1,1
105676,126239,1,1,0,2024-04-01,1,1
105332,123755,1,0,1,2024-04-01,0,0
106148,209263,1,1,0,2024-04-01,1,1
111153,208014,1,0,1,2024-04-01,0,0
207925,209406,1,1,0,2024-04-01,1,1
104792,210012,1,1,0,2024-04-01,1,1
206909,207213,1,1,0,2024-04-01,1,1
200303,200611,1,1,0,2024-04-01,1,1
200267,200516,1,1,0,2024-04-01,1,1
104926,200384,1,1,0,2024-04-01,1,1
105948,122298,1,0,1,2024-04-01,0,0
202103,209260,1,0,1,2024-04-01,0,0
124116,126846,1,0,1,2024-04-01,0,0
104527,208363,1,0,1,2024-04-01,0,0
122554,208010,1,0,1,2024-04-01,0,0
132686,207518,1,1,0,2024-04-01,1,1
105902,126207,1,0,1,2024-04-01,0,0
126610,144719,1,1,0,2024-04-01,1,1
106426,209950,1,1,0,2024-04-01,1,1
105676,134457,2,0,2,2024-05-20,0 0,0
111581,126845,1,1,0,2024-04-01,1,1
206909,208014,1,1,0,2024-04-01,1,1
200267,210097,1,0,1,2024-04-01,0,0
126846,208363,1,0,1,2024-04-01,0,0
128034,208010,1,1,0,2024-04-01,1,1
106218,209260,1,0,1,2024-04-01,0,0
106426,132686,1,1,0,2024-04-01,1,1
106148,134457,1,1,0,2024-04-01,1,1
111581,144869,1,0,1,2024-04-01,0,0
104926,200303,1,0,1,2024-04-01,0,0
105916,134770,1,0,1,2024-04-01,0,0
206909,210097,1,0,1,2024-04-01,0,0
126610,208363,1,1,0,2024-04-01,1,1
106426,128034,1,0,1,2024-04-01,0,0
126207,209260,1,1,0,2024-04-01,1,1
106148,200303,1,1,0,2024-04-01,1,1
144869,210097,1,0,1,2024-04-01,0,0
105526,202104,1,1,0,2024-04-08,1,1
105777,200473,1,1,0,2024-04-08,1,1
111576,208286,1,1,0,2024-04-08,1,1
105554,124116,1,0,1,2024-04-08,0,0
106331,126214,1,0,1,2024-04-08,0,0
105138,207680,1,1,0,2024-04-08,1,1
105948,200005,1,0,1,2024-04-08,0,0
106218,111190,1,0,1,2024-04-08,0,0
200000,208134,1,1,0,2024-04-08,1,1
144895,200615,1,0,1,2024-04-08,0,0
104527,200282,1,0,1,2024-04-08,0,0
105870,209950,1,0,1,2024-04-08,0,0
126128,144719,1,1,0,2024-04-08,1,1
111576,208029,1,0,1,2024-04-08,0,0
126774,144869,1,1,0,2024-04-08,1,1
207518,209950,1,1,0,2024-04-08,1,1
200572,212021,1,1,0,2024-04-15,1,1
106398,208004,1,0,1,2024-04-15,0,0
105077,124186,1,0,1,2024-04-15,0,0
105477,207213,1,1,0,2024-04-15,1,1
208286,209070,1,1,0,2024-04-15,1,1
